Iteration,timestamp,client_keygen_s,client_enc_s,client_dec_s,server_enc_s,server_dec_s,ciphertext_bytes
4726,1764562845.1578524,0.029618392,0.000166287,0.000554725,0.000065731,0.000313009,512
4727,1764562845.1927764,0.031689719,0.000086289,0.000469517,0.000036467,0.000231979,512
4728,1764562845.2199104,0.023917809,0.000091199,0.000492420,0.000040825,0.000241716,512
4729,1764562845.2725337,0.047958887,0.000091900,0.000968910,0.000043570,0.000289725,512
4730,1764562845.3119893,0.036008518,0.000086439,0.000553042,0.000049812,0.000288042,512
4731,1764562845.3250492,0.009828568,0.000077724,0.000508900,0.000039112,0.000238992,512
4732,1764562845.3786342,0.049058899,0.000120402,0.000552440,0.000080017,0.000487882,512
4733,1764562845.4160004,0.032318330,0.000157161,0.000639702,0.000053649,0.000288392,512
4734,1764562845.4301658,0.009911342,0.000093162,0.000531432,0.000093814,0.000463657,512
4735,1764562845.4593968,0.025342020,0.000094464,0.000777476,0.000070881,0.000339918,512
4736,1764562845.4875028,0.024416671,0.000099283,0.000488603,0.000038010,0.000244732,512
4737,1764562845.5013871,0.009807550,0.000087191,0.000740929,0.000034224,0.000475288,512
4738,1764562845.537067,0.032226420,0.000078465,0.000490567,0.000051556,0.000344797,512
4739,1764562845.5903559,0.049091369,0.000089245,0.000854258,0.000046055,0.000274207,512
4740,1764562845.6125095,0.018034831,0.000090076,0.000495305,0.000074978,0.000520371,512
4741,1764562845.6483326,0.031863970,0.000103912,0.000457295,0.000037529,0.000431377,512
4742,1764562845.6834037,0.030359661,0.000124740,0.001024242,0.000049311,0.000311215,512
4743,1764562845.7167134,0.029251584,0.000124630,0.000497359,0.000072244,0.000462715,512
4744,1764562845.7452004,0.024328809,0.000100796,0.000899803,0.000039633,0.000249220,512
4745,1764562845.7756035,0.026626213,0.000124711,0.000475558,0.000050353,0.000342834,512
4746,1764562845.8408012,0.061053730,0.000145259,0.000557339,0.000044482,0.000275640,512
4747,1764562845.8893712,0.044260605,0.000084386,0.001015506,0.000048069,0.000290486,512
4748,1764562845.9674337,0.074425796,0.000087532,0.000474557,0.000069137,0.000444551,512
4749,1764562845.9973938,0.026219422,0.000086419,0.000520962,0.000047819,0.000301647,512
4750,1764562846.058983,0.057325022,0.000170585,0.000711335,0.000053489,0.000332655,512
4751,1764562846.117469,0.053450393,0.000155417,0.000495886,0.000039173,0.000243270,512
4752,1764562846.1593158,0.038013131,0.000083184,0.000840172,0.000064559,0.000428482,512
4753,1764562846.17245,0.010596818,0.000047027,0.000436637,0.000038652,0.000224385,512
4754,1764562846.1853378,0.009890864,0.000078145,0.000435244,0.000035586,0.000228583,512
4755,1764562846.2495217,0.060305208,0.000158532,0.000474216,0.000039252,0.000231007,512
4756,1764562846.34237,0.089811211,0.000085137,0.000463527,0.000035466,0.000228573,512
4757,1764562846.3688045,0.023507452,0.000112939,0.000467935,0.000035555,0.000229164,512
4758,1764562846.3894312,0.016688513,0.000109703,0.000486268,0.000043630,0.000266833,512
4759,1764562846.4127443,0.020405711,0.000062044,0.000459168,0.000037399,0.000254270,512
4760,1764562846.4880726,0.071446331,0.000073686,0.000645633,0.000037239,0.000235616,512
4761,1764562846.5161648,0.023659913,0.000063106,0.000810377,0.000097140,0.000586343,512
4762,1764562846.5774677,0.057156110,0.000120873,0.000564342,0.000034905,0.000318819,512
4763,1764562846.6294308,0.046715490,0.000119841,0.000508069,0.000059169,0.000693732,512
4764,1764562846.6512866,0.018172375,0.000082363,0.000469027,0.000046466,0.000294444,512
4765,1764562846.6918159,0.036493854,0.000319700,0.000446475,0.000035816,0.000233932,512
4766,1764562846.7132194,0.018526068,0.000063207,0.000461372,0.000040355,0.000249481,512
4767,1764562846.77039,0.054012010,0.000097751,0.000534678,0.000039553,0.000245794,512
4768,1764562846.81282,0.038840711,0.000080850,0.000508158,0.000045234,0.000268696,512
4769,1764562846.876322,0.058648587,0.000145408,0.000686759,0.000058307,0.000699924,512
4770,1764562846.9191027,0.038907333,0.000090968,0.000616409,0.000071162,0.000465791,512
4771,1764562846.9446537,0.021719689,0.000087852,0.000659068,0.000058809,0.000314842,512
4772,1764562847.0049531,0.056698925,0.000075420,0.000729848,0.000044352,0.000249531,512
4773,1764562847.0584369,0.050179009,0.000079917,0.000450112,0.000035997,0.000275729,512
4774,1764562847.0751364,0.012318650,0.000194259,0.000567569,0.000076852,0.000456754,512
4775,1764562847.096367,0.017043289,0.000117457,0.000626959,0.000041076,0.000236337,512
4776,1764562847.151957,0.052175717,0.000086099,0.000445312,0.000035556,0.000425616,512
4777,1764562847.226828,0.070594588,0.000104362,0.000924609,0.000070691,0.000451013,512
4778,1764562847.2758718,0.044895717,0.000114922,0.000735639,0.000080459,0.000350488,512
4779,1764562847.4049938,0.124511393,0.000129530,0.000598165,0.000065581,0.000323087,512
4780,1764562847.4343255,0.025766977,0.000094845,0.000639482,0.000041847,0.000280248,512
4781,1764562847.4760344,0.037497909,0.000084596,0.000715612,0.000088213,0.000577307,512
4782,1764562847.5254984,0.045317787,0.000099914,0.000866982,0.000072113,0.000469948,512
4783,1764562847.5492659,0.020515915,0.000102079,0.000459389,0.000036177,0.000291679,512
4784,1764562847.5912962,0.038832175,0.000085267,0.000494183,0.000037890,0.000308259,512
4785,1764562847.6083927,0.014674542,0.000048640,0.000456724,0.000033892,0.000222301,512
4786,1764562847.6658802,0.053794899,0.000093973,0.000472523,0.000040004,0.000234934,512
4787,1764562847.7273285,0.058143964,0.000082482,0.000508780,0.000039894,0.000239172,512
4788,1764562847.7435126,0.013297118,0.000083014,0.000449660,0.000035756,0.000232880,512
4789,1764562847.8042495,0.057440995,0.000081321,0.000546660,0.000048830,0.000249701,512
4790,1764562847.8727717,0.064740081,0.000087272,0.000468656,0.000050423,0.000267995,512
4791,1764562847.8928752,0.017236445,0.000077723,0.000448098,0.000046256,0.000230315,512
4792,1764562847.9180331,0.021793264,0.000074698,0.000452095,0.000036327,0.000265310,512
4793,1764562847.9353752,0.014389555,0.000073596,0.000441275,0.000040345,0.000249511,512
4794,1764562848.0189362,0.080536817,0.000083925,0.000459319,0.000036999,0.000237579,512
4795,1764562848.0484102,0.026544041,0.000084877,0.000443349,0.000035726,0.000228422,512
4796,1764562848.0912309,0.039636420,0.000114762,0.000455902,0.000034684,0.000229604,512
4797,1764562848.1185338,0.024447929,0.000075319,0.000453698,0.000036538,0.000227310,512
4798,1764562848.1325362,0.011434837,0.000059349,0.000441596,0.000035415,0.000227870,512
4799,1764562848.1418784,0.007264673,0.000038972,0.000436035,0.000033241,0.000221970,512
4800,1764562848.1843572,0.040136514,0.000055212,0.000433752,0.000033922,0.000218624,512
4801,1764562848.207801,0.021021278,0.000045063,0.000441195,0.000039072,0.000417321,512
4802,1764562848.2456648,0.035362465,0.000050092,0.000450373,0.000038642,0.000235145,512
4803,1764562848.2583933,0.010663572,0.000041267,0.000428151,0.000033071,0.000212803,512
4804,1764562848.2797956,0.018097497,0.000069488,0.000475499,0.000040735,0.000234794,512
4805,1764562848.2892,0.005953329,0.000065130,0.000468295,0.000051245,0.000235164,512
4806,1764562848.322895,0.030302044,0.000094444,0.000455852,0.000042749,0.000261303,512
4807,1764562848.356281,0.030078232,0.000077954,0.000457565,0.000042789,0.000268666,512
4808,1764562848.4011545,0.042171334,0.000067895,0.000448739,0.000035585,0.000226198,512
4809,1764562848.439839,0.034922702,0.000099614,0.000469367,0.000047918,0.000281600,512
4810,1764562848.481629,0.038634890,0.000097400,0.000443579,0.000035586,0.000227821,512
4811,1764562848.4907722,0.006356985,0.000044031,0.000439261,0.000064109,0.000415879,512
4812,1764562848.5605261,0.066946357,0.000071993,0.000445453,0.000035135,0.000226669,512
4813,1764562848.5853732,0.021786171,0.000090047,0.000461553,0.000038501,0.000235295,512
4814,1764562848.6189024,0.030746726,0.000072073,0.000446855,0.000035606,0.000231688,512
4815,1764562848.6553957,0.033411489,0.000063016,0.000465800,0.000036106,0.000235585,512
4816,1764562848.6818247,0.023663870,0.000072243,0.000445292,0.000040795,0.000224846,512
4817,1764562848.719315,0.034722602,0.000077102,0.000462314,0.000035515,0.000226158,512
4818,1764562848.7483728,0.026024592,0.000065331,0.000448639,0.000035836,0.000227410,512
4819,1764562848.8072467,0.055219241,0.000093893,0.000455612,0.000039102,0.000263577,512
4820,1764562848.8481338,0.037118018,0.000157090,0.000499373,0.000037039,0.000235565,512
4821,1764562848.8790047,0.027300980,0.000116896,0.000492260,0.000042228,0.000241085,512
4822,1764562848.9156435,0.031843573,0.000211641,0.000495015,0.000044603,0.000270981,512
4823,1764562848.951075,0.031787329,0.000107569,0.000506586,0.000042909,0.000249030,512
4824,1764562848.972474,0.017746327,0.000090998,0.000458167,0.000044923,0.000277553,512
4825,1764562849.024531,0.046768537,0.000115203,0.000440995,0.000037038,0.000277152,512
4826,1764562849.0460494,0.019044886,0.000047608,0.000440704,0.000036257,0.000236667,512
4827,1764562849.083672,0.035145895,0.000053448,0.000436125,0.000034223,0.000224785,512
4828,1764562849.1080513,0.021442877,0.000079597,0.000460221,0.000035616,0.000264989,512
4829,1764562849.1456864,0.034462852,0.000081050,0.000467063,0.000041446,0.000247066,512
4830,1764562849.1988006,0.050607981,0.000064820,0.000445423,0.000034444,0.000221129,512
4831,1764562849.245339,0.044154107,0.000048520,0.000437378,0.000036447,0.000222311,512
4832,1764562849.2646658,0.017145207,0.000046085,0.000430155,0.000033122,0.000214236,512
4833,1764562849.302988,0.033814674,0.000124670,0.000499994,0.000034724,0.000462014,512
4834,1764562849.3255992,0.018882907,0.000088884,0.000461142,0.000042108,0.000257646,512
4835,1764562849.344918,0.016295267,0.000071081,0.000485738,0.000035806,0.000229825,512
4836,1764562849.3931842,0.044324863,0.000126624,0.000446796,0.000043670,0.000273986,512
4837,1764562849.401907,0.005955363,0.000047568,0.000442427,0.000040044,0.000389911,512
4838,1764562849.4327667,0.027051499,0.000109532,0.000735569,0.000065301,0.000429664,512
4839,1764562849.458084,0.022780088,0.000050804,0.000435525,0.000035025,0.000219466,512
4840,1764562849.4867198,0.025589828,0.000053910,0.000449751,0.000094715,0.000423733,512
4841,1764562849.5107832,0.021458326,0.000046867,0.000433271,0.000078625,0.000411471,512
4842,1764562849.558505,0.044635937,0.000080398,0.000440644,0.000035255,0.000225567,512
4843,1764562849.6468365,0.084382362,0.000078825,0.000477432,0.000079076,0.000554264,512
4844,1764562849.6739364,0.024136062,0.000069208,0.000435144,0.000074067,0.000418383,512
4845,1764562849.6922033,0.013922202,0.000267024,0.000883753,0.000036377,0.000231959,512
4846,1764562849.708906,0.012487512,0.000077253,0.000875828,0.000037309,0.000274357,512
4847,1764562849.7255735,0.013901063,0.000069599,0.000439342,0.000034544,0.000224114,512
4848,1764562849.7567477,0.028254722,0.000077663,0.000437458,0.000035446,0.000227520,512
4849,1764562849.7927625,0.032656395,0.000085338,0.000499092,0.000048299,0.000261213,512
4850,1764562849.8143969,0.018230172,0.000093653,0.000442858,0.000037199,0.000242148,512
4851,1764562849.8366253,0.019285100,0.000066634,0.000483073,0.000036468,0.000229494,512
4852,1764562849.8575845,0.017210668,0.000084096,0.000472934,0.000037850,0.000241406,512
4853,1764562849.900898,0.040354577,0.000096789,0.000455501,0.000043440,0.000232620,512
4854,1764562849.931576,0.027645737,0.000133928,0.000437759,0.000035686,0.000230175,512
4855,1764562849.9703114,0.035811674,0.000077955,0.000487000,0.000036207,0.000230886,512
4856,1764562849.9982805,0.023376780,0.000089024,0.000465810,0.000042469,0.000240825,512
4857,1764562850.0518596,0.050248497,0.000087211,0.000494293,0.000040234,0.000258367,512
4858,1764562850.0871794,0.032224577,0.000074247,0.000472784,0.000036909,0.000238421,512
4859,1764562850.1061041,0.016364554,0.000046706,0.000444612,0.000034744,0.000238771,512
4860,1764562850.1954474,0.086307468,0.000077433,0.000455451,0.000039123,0.000241577,512
4861,1764562850.24024,0.041457315,0.000084376,0.000464378,0.000036197,0.000228042,512
4862,1764562850.260003,0.016978830,0.000077263,0.000446415,0.000034884,0.000231457,512
4863,1764562850.3053596,0.041427660,0.000140209,0.000460691,0.000038642,0.000253008,512
4864,1764562850.3712444,0.062177026,0.000085157,0.000482040,0.000040565,0.000268126,512
4865,1764562850.408894,0.033733344,0.000092541,0.000458798,0.000033332,0.000433501,512
4866,1764562850.4246707,0.012844722,0.000099925,0.000442086,0.000036327,0.000231578,512
4867,1764562850.47397,0.045505414,0.000150738,0.000475549,0.000044372,0.000238020,512
4868,1764562850.4909673,0.013026026,0.000099965,0.000498090,0.000042409,0.000236797,512
4869,1764562850.5463336,0.051839967,0.000079607,0.000463677,0.000038672,0.000284656,512
4870,1764562850.5765982,0.027501852,0.000074086,0.000443830,0.000034373,0.000224515,512
4871,1764562850.6190598,0.039295952,0.000066614,0.000715612,0.000036217,0.000231218,512
4872,1764562850.6498368,0.027951132,0.000078305,0.000442267,0.000034844,0.000227129,512
4873,1764562850.6810815,0.028003517,0.000070290,0.000441275,0.000041106,0.000458447,512
4874,1764562850.7045767,0.020654730,0.000061684,0.000452847,0.000035054,0.000237900,512
4875,1764562850.7352426,0.026782502,0.000055002,0.000870900,0.000095617,0.000561657,512
4876,1764562850.7676883,0.028718940,0.000051506,0.001009936,0.000087722,0.000509862,512
4877,1764562850.8049026,0.033695303,0.000090788,0.000465550,0.000040054,0.000319160,512
4878,1764562850.8565962,0.047089601,0.000167710,0.000497509,0.000045824,0.000252256,512
4879,1764562850.9005935,0.039306531,0.000130170,0.000870018,0.000046997,0.000333477,512
4880,1764562850.9549108,0.050547820,0.000096298,0.000496938,0.000042829,0.000248529,512
4881,1764562850.9647496,0.006974114,0.000071873,0.000442006,0.000035195,0.000228162,512
4882,1764562850.9840863,0.014270936,0.000188247,0.000667834,0.000036687,0.000332424,512
4883,1764562851.0172544,0.029564722,0.000075580,0.001112085,0.000035185,0.000227550,512
4884,1764562851.0515032,0.031209061,0.000083154,0.000447647,0.000034634,0.000227220,512
4885,1764562851.1013303,0.046110382,0.000080188,0.000984249,0.000034383,0.000227199,512
4886,1764562851.1153038,0.010760350,0.000052748,0.000458507,0.000079647,0.000546499,512
4887,1764562851.1543055,0.034956203,0.000077473,0.000742552,0.000067555,0.000439762,512
4888,1764562851.176615,0.019282615,0.000043480,0.000873665,0.000034373,0.000237929,512
4889,1764562851.204229,0.024391204,0.000054851,0.000450372,0.000035956,0.000505735,512
4890,1764562851.2594743,0.051879380,0.000085989,0.000438701,0.000035746,0.000459328,512
4891,1764562851.3738143,0.110075140,0.000174833,0.000828571,0.000040455,0.000243189,512
4892,1764562851.3836327,0.006504327,0.000059760,0.000696828,0.000039042,0.000224995,512
4893,1764562851.4488661,0.061472304,0.000134218,0.000446164,0.000064159,0.000427360,512
4894,1764562851.4710124,0.019235639,0.000047568,0.000445252,0.000044281,0.000362360,512
4895,1764562851.4939916,0.020117298,0.000053058,0.000487752,0.000041657,0.000416299,512
4896,1764562851.5235136,0.024391014,0.000080108,0.000474426,0.000048320,0.000273916,512
4897,1764562851.5567508,0.029697558,0.000077813,0.000444331,0.000033763,0.000449661,512
4898,1764562851.5736153,0.013790729,0.000110063,0.000443199,0.000034915,0.000226439,512
4899,1764562851.6375449,0.060932426,0.000069729,0.000457616,0.000040655,0.000242498,512
4900,1764562851.7172,0.076453663,0.000082562,0.000503180,0.000040485,0.000261352,512
4901,1764562851.7941163,0.073771337,0.000081981,0.000455201,0.000036488,0.000242488,512
4902,1764562851.8509252,0.052915544,0.000118509,0.000476531,0.000042769,0.000277694,512
4903,1764562851.902761,0.048193210,0.000099113,0.000487330,0.000042138,0.000235435,512
4904,1764562851.9238813,0.018211547,0.000070480,0.000457977,0.000037860,0.000235685,512
4905,1764562851.9539204,0.026904858,0.000070620,0.000501457,0.000036979,0.000230776,512
4906,1764562851.973675,0.016861803,0.000057155,0.000432478,0.000035907,0.000226368,512
4907,1764562852.0042224,0.027793531,0.000051535,0.000460441,0.000038190,0.000235124,512
4908,1764562852.0273552,0.019544310,0.000050433,0.000469338,0.000079507,0.000530390,512
4909,1764562852.0527637,0.022773295,0.000046847,0.000447046,0.000033813,0.000314471,512
4910,1764562852.0800593,0.023978703,0.000048630,0.000941620,0.000036968,0.000223423,512
4911,1764562852.0963163,0.013771905,0.000041426,0.000441155,0.000035846,0.000218033,512
4912,1764562852.1347535,0.035685261,0.000073396,0.000448689,0.000034524,0.000234353,512
4913,1764562852.1493976,0.011270242,0.000106647,0.000479476,0.000037009,0.000233892,512
4914,1764562852.1633723,0.010564037,0.000078976,0.000466842,0.000041297,0.000266343,512
4915,1764562852.1831284,0.015854653,0.000239823,0.000445132,0.000065411,0.000433060,512
