Iteration,timestamp,event,time_s,cpu_before,cpu_after,mem_before,mem_after,ciphertext_bytes
0,1764562564.6322927,server_rsa_keygen,0.023671224,0.00,84.10,42201088,42291200,
3245,1764562789.5702882,rsa_handshake,0.000232259|0.000036127,0.00,0.00,43700224,43700224,512
3246,1764562789.625134,rsa_handshake,0.000247397|0.000036718,0.00,0.00,43700224,43700224,512
3247,1764562789.6860826,rsa_handshake,0.000428803|0.000035005,0.00,0.00,43700224,43700224,512
3248,1764562789.7314491,rsa_handshake,0.000246936|0.000042218,0.00,0.00,43700224,43700224,512
3249,1764562789.76141,rsa_handshake,0.000225938|0.000035385,0.00,0.00,43700224,43700224,512
3250,1764562789.7940536,rsa_handshake,0.000263287|0.000051686,0.00,0.00,43700224,43700224,512
3251,1764562789.8221552,rsa_handshake,0.000271271|0.000042409,0.00,0.00,43700224,43700224,512
3252,1764562789.8399537,rsa_handshake,0.000298261|0.000053980,0.00,0.00,43700224,43700224,512
3253,1764562789.8757062,rsa_handshake,0.000405469|0.000035736,0.00,0.00,43700224,43700224,512
3254,1764562789.9249768,rsa_handshake,0.000376095|0.000038411,0.00,0.00,43700224,43700224,512
3255,1764562789.9764917,rsa_handshake,0.000621017|0.000092491,0.00,1220.20,43700224,43700224,512
3256,1764562790.0182002,rsa_handshake,0.000449390|0.000069708,0.00,0.00,43700224,43700224,512
3257,1764562790.0459442,rsa_handshake,0.000437418|0.000081831,0.00,0.00,43700224,43700224,512
3258,1764562790.0797732,rsa_handshake,0.000586523|0.000049993,0.00,0.00,43700224,43700224,512
3259,1764562790.1624086,rsa_handshake,0.000537753|0.000080839,0.00,0.00,43700224,43700224,512
3260,1764562790.204127,rsa_handshake,0.000480287|0.000089646,0.00,0.00,43700224,43700224,512
3261,1764562790.2554808,rsa_handshake,0.000239773|0.000039132,0.00,0.00,43700224,43700224,512
3262,1764562790.3024294,rsa_handshake,0.000228763|0.000035776,0.00,0.00,43700224,43700224,512
3263,1764562790.3530352,rsa_handshake,0.000231828|0.000034443,0.00,0.00,43700224,43700224,512
3264,1764562790.3776827,rsa_handshake,0.000223262|0.000033402,0.00,0.00,43700224,43700224,512
3265,1764562790.394118,rsa_handshake,0.000959983|0.000031288,0.00,0.00,43700224,43700224,512
3266,1764562790.425541,rsa_handshake,0.000265390|0.000043851,0.00,0.00,43700224,43700224,512
3267,1764562790.4537964,rsa_handshake,0.000469186|0.000097029,0.00,0.00,43700224,43700224,512
3268,1764562790.475501,rsa_handshake,0.000434804|0.000066844,0.00,0.00,43700224,43700224,512
3269,1764562790.5275366,rsa_handshake,0.000233011|0.000040425,0.00,0.00,43700224,43700224,512
3270,1764562790.5448878,rsa_handshake,0.000336532|0.000043370,0.00,0.00,43700224,43700224,512
3271,1764562790.5812218,rsa_handshake,0.000262475|0.000043671,0.00,0.00,43700224,43700224,512
3272,1764562790.6166148,rsa_handshake,0.000255121|0.000041957,0.00,0.00,43700224,43700224,512
3273,1764562790.64421,rsa_handshake,0.000394750|0.000048530,0.00,0.00,43700224,43700224,512
3274,1764562790.7509549,rsa_handshake,0.000335680|0.000063918,0.00,0.00,43700224,43700224,512
3275,1764562790.7767258,rsa_handshake,0.000349796|0.000058588,0.00,0.00,43700224,43700224,512
3276,1764562790.8009093,rsa_handshake,0.000601521|0.000101537,0.00,0.00,43700224,43700224,512
3277,1764562790.8474796,rsa_handshake,0.000253328|0.000043099,0.00,0.00,43700224,43700224,512
3278,1764562790.8958142,rsa_handshake,0.000263126|0.000042628,0.00,0.00,43700224,43700224,512
3279,1764562790.9378252,rsa_handshake,0.000239613|0.000039102,0.00,0.00,43700224,43700224,512
3280,1764562790.9853914,rsa_handshake,0.000227771|0.000035456,0.00,0.00,43700224,43700224,512
3281,1764562791.015794,rsa_handshake,0.000263096|0.000036538,0.00,0.00,43700224,43700224,512
3282,1764562791.0493963,rsa_handshake,0.000225747|0.000064870,0.00,0.00,43700224,43700224,512
3283,1764562791.102766,rsa_handshake,0.000226719|0.000034945,0.00,0.00,43700224,43700224,512
3284,1764562791.1346772,rsa_handshake,0.000242398|0.000035445,0.00,0.00,43700224,43700224,512
3285,1764562791.1502092,rsa_handshake,0.000229745|0.000035476,0.00,0.00,43700224,43700224,512
3286,1764562791.193648,rsa_handshake,0.000251805|0.000047668,0.00,0.00,43700224,43700224,512
3287,1764562791.2639978,rsa_handshake,0.000277813|0.000039813,0.00,0.00,43700224,43700224,512
3288,1764562791.292766,rsa_handshake,0.000261774|0.000041667,0.00,0.00,43700224,43700224,512
3289,1764562791.3675902,rsa_handshake,0.000272975|0.000042098,0.00,0.00,43700224,43700224,512
3290,1764562791.389156,rsa_handshake,0.000278014|0.000047518,0.00,0.00,43700224,43700224,512
3291,1764562791.4171863,rsa_handshake,0.000237739|0.000035366,0.00,0.00,43700224,43700224,512
3292,1764562791.43381,rsa_handshake,0.000242248|0.000039252,0.00,0.00,43700224,43700224,512
3293,1764562791.4918902,rsa_handshake,0.000240975|0.000037319,0.00,0.00,43700224,43700224,512
3294,1764562791.5414736,rsa_handshake,0.000235124|0.000037069,0.00,0.00,43700224,43700224,512
3295,1764562791.5664046,rsa_handshake,0.000438300|0.000066633,0.00,0.00,43700224,43700224,512
3296,1764562791.602435,rsa_handshake,0.000542763|0.000080760,0.00,0.00,43700224,43700224,512
3297,1764562791.6251125,rsa_handshake,0.000866450|0.000078385,0.00,968.80,43700224,43700224,512
3298,1764562791.66998,rsa_handshake,0.000234062|0.000036277,0.00,0.00,43700224,43700224,512
3299,1764562791.7181034,rsa_handshake,0.000267384|0.000035616,0.00,0.00,43700224,43700224,512
3300,1764562791.7605112,rsa_handshake,0.000228312|0.000035135,0.00,0.00,43700224,43700224,512
3301,1764562791.797396,rsa_handshake,0.000237529|0.000035095,0.00,0.00,43700224,43700224,512
3302,1764562791.8654182,rsa_handshake,0.000250923|0.000038632,0.00,0.00,43700224,43700224,512
3303,1764562791.8772595,rsa_handshake,0.000220217|0.000033753,0.00,0.00,43700224,43700224,512
3304,1764562791.9331627,rsa_handshake,0.000258257|0.000039022,0.00,0.00,43700224,43700224,512
3305,1764562791.9940555,rsa_handshake,0.000234543|0.000035215,0.00,0.00,43700224,43700224,512
3306,1764562792.0266938,rsa_handshake,0.000234122|0.000035806,0.00,0.00,43700224,43700224,512
3307,1764562792.053504,rsa_handshake,0.000237709|0.000037269,0.00,0.00,43700224,43700224,512
3308,1764562792.0755134,rsa_handshake,0.000248800|0.000035225,0.00,0.00,43700224,43700224,512
3309,1764562792.0985072,rsa_handshake,0.000244842|0.000039623,0.00,0.00,43700224,43700224,512
3310,1764562792.113682,rsa_handshake,0.000234643|0.000036908,0.00,0.00,43700224,43700224,512
3311,1764562792.1347616,rsa_handshake,0.000227059|0.000034725,0.00,0.00,43700224,43700224,512
3312,1764562792.1862857,rsa_handshake,0.000228743|0.000034414,0.00,0.00,43700224,43700224,512
3313,1764562792.2099342,rsa_handshake,0.000224976|0.000043019,0.00,0.00,43700224,43700224,512
3314,1764562792.2232227,rsa_handshake,0.000251545|0.000040505,0.00,0.00,43700224,43700224,512
3315,1764562792.2335908,rsa_handshake,0.000217492|0.000033161,0.00,0.00,43700224,43700224,512
3316,1764562792.251712,rsa_handshake,0.000434593|0.000064739,0.00,0.00,43700224,43700224,512
3317,1764562792.2787771,rsa_handshake,0.000236086|0.000047588,0.00,0.00,43700224,43700224,512
3318,1764562792.301553,rsa_handshake,0.000454951|0.000065592,0.00,0.00,43700224,43700224,512
3319,1764562792.3196793,rsa_handshake,0.000424133|0.000063266,0.00,0.00,43700224,43700224,512
3320,1764562792.3958757,rsa_handshake,0.000398627|0.000042418,0.00,0.00,43700224,43700224,512
3321,1764562792.4245129,rsa_handshake,0.000486178|0.000034584,0.00,0.00,43700224,43700224,512
3322,1764562792.4532983,rsa_handshake,0.000534828|0.000043010,0.00,0.00,43700224,43700224,512
3323,1764562792.4733908,rsa_handshake,0.000265991|0.000045684,0.00,0.00,43700224,43700224,512
3324,1764562792.5311885,rsa_handshake,0.000272454|0.000041938,0.00,0.00,43700224,43700224,512
3325,1764562792.568269,rsa_handshake,0.000531913|0.000079798,0.00,0.00,43700224,43700224,512
3326,1764562792.595627,rsa_handshake,0.000588748|0.000102279,0.00,0.00,43700224,43700224,512
3327,1764562792.6347656,rsa_handshake,0.000320542|0.000052317,0.00,0.00,43700224,43700224,512
3328,1764562792.6677327,rsa_handshake,0.000255392|0.000040144,0.00,0.00,43700224,43700224,512
3329,1764562792.70056,rsa_handshake,0.001056482|0.000045073,0.00,0.00,43700224,43700224,512
3330,1764562792.733644,rsa_handshake,0.000441415|0.000067925,0.00,0.00,43700224,43700224,512
3331,1764562792.7750983,rsa_handshake,0.000259719|0.000038060,0.00,0.00,43700224,43700224,512
3332,1764562792.80139,rsa_handshake,0.000395300|0.000034264,0.00,0.00,43700224,43700224,512
3333,1764562792.8363535,rsa_handshake,0.000290156|0.000036017,0.00,0.00,43700224,43700224,512
3334,1764562792.8794112,rsa_handshake,0.000309201|0.000037931,0.00,0.00,43700224,43700224,512
3335,1764562792.9069283,rsa_handshake,0.000470659|0.000039554,0.00,1669.20,43700224,43700224,512
3336,1764562792.9268162,rsa_handshake,0.000429474|0.000067395,0.00,0.00,43700224,43700224,512
3337,1764562792.9550326,rsa_handshake,0.000319530|0.000041928,0.00,0.00,43700224,43700224,512
3338,1764562793.0128868,rsa_handshake,0.000229454|0.000036728,0.00,0.00,43700224,43700224,512
3339,1764562793.04944,rsa_handshake,0.000457756|0.000070150,0.00,0.00,43700224,43700224,512
3340,1764562793.0782392,rsa_handshake,0.000233020|0.000035716,0.00,0.00,43700224,43700224,512
3341,1764562793.1098785,rsa_handshake,0.000242147|0.000037319,0.00,0.00,43700224,43700224,512
3342,1764562793.1426742,rsa_handshake,0.000233000|0.000039232,0.00,0.00,43700224,43700224,512
3343,1764562793.1599655,rsa_handshake,0.000259469|0.000043050,0.00,0.00,43700224,43700224,512
3344,1764562793.200555,rsa_handshake,0.000234904|0.000036337,0.00,3053.70,43700224,43700224,512
3345,1764562793.2641704,rsa_handshake,0.000248189|0.000041757,0.00,0.00,43700224,43700224,512
3346,1764562793.298122,rsa_handshake,0.000244562|0.000039954,0.00,0.00,43700224,43700224,512
3347,1764562793.324127,rsa_handshake,0.000242508|0.000035716,0.00,0.00,43700224,43700224,512
3348,1764562793.3605287,rsa_handshake,0.000228141|0.000038861,0.00,0.00,43700224,43700224,512
3349,1764562793.3762145,rsa_handshake,0.000227120|0.000035165,0.00,0.00,43700224,43700224,512
3350,1764562793.3871257,rsa_handshake,0.000219376|0.000034424,0.00,0.00,43700224,43700224,512
3351,1764562793.3972306,rsa_handshake,0.000215067|0.000034113,0.00,0.00,43700224,43700224,512
3352,1764562793.4276097,rsa_handshake,0.000226589|0.000035356,0.00,0.00,43700224,43700224,512
3353,1764562793.4770803,rsa_handshake,0.000237488|0.000035576,0.00,0.00,43700224,43700224,512
3354,1764562793.4946263,rsa_handshake,0.000222010|0.000034313,0.00,0.00,43700224,43700224,512
3355,1764562793.5481405,rsa_handshake,0.000244441|0.000040706,0.00,0.00,43700224,43700224,512
3356,1764562793.607566,rsa_handshake,0.000252948|0.000047047,0.00,2847.10,43700224,43700224,512
3357,1764562793.6372807,rsa_handshake,0.000242207|0.000038270,0.00,0.00,43700224,43700224,512
3358,1764562793.6625447,rsa_handshake,0.000231017|0.000036087,0.00,0.00,43700224,43700224,512
3359,1764562793.6985357,rsa_handshake,0.000237890|0.000037670,0.00,0.00,43700224,43700224,512
3360,1764562793.725614,rsa_handshake,0.000225957|0.000035246,0.00,0.00,43700224,43700224,512
3361,1764562793.7771246,rsa_handshake,0.000458307|0.000034944,0.00,0.00,43700224,43700224,512
3362,1764562793.7998433,rsa_handshake,0.000224806|0.000034854,0.00,0.00,43700224,43700224,512
3363,1764562793.8179367,rsa_handshake,0.000229985|0.000044082,0.00,0.00,43700224,43700224,512
3364,1764562793.84375,rsa_handshake,0.000227480|0.000035516,0.00,0.00,43700224,43700224,512
3365,1764562793.8602247,rsa_handshake,0.000235565|0.000039843,0.00,0.00,43700224,43700224,512
3366,1764562793.9496756,rsa_handshake,0.000228422|0.000036407,0.00,0.00,43700224,43700224,512
3367,1764562793.9767168,rsa_handshake,0.000235405|0.000038582,0.00,0.00,43700224,43700224,512
3368,1764562794.0033145,rsa_handshake,0.000240955|0.000039333,0.00,0.00,43700224,43700224,512
3369,1764562794.0259004,rsa_handshake,0.000237559|0.000036898,0.00,0.00,43700224,43700224,512
3370,1764562794.057333,rsa_handshake,0.000267564|0.000042909,0.00,0.00,43700224,43700224,512
3371,1764562794.1164982,rsa_handshake,0.000228162|0.000036458,0.00,0.00,43700224,43700224,512
3372,1764562794.1628838,rsa_handshake,0.000255703|0.000041637,0.00,0.00,43700224,43700224,512
3373,1764562794.1966326,rsa_handshake,0.000233271|0.000040615,0.00,0.00,43700224,43700224,512
3374,1764562794.2222185,rsa_handshake,0.000268045|0.000047348,0.00,0.00,43700224,43700224,512
3375,1764562794.2716877,rsa_handshake,0.000273585|0.000039923,0.00,0.00,43700224,43700224,512
3376,1764562794.328595,rsa_handshake,0.000229775|0.000035646,0.00,0.00,43700224,43700224,512
3377,1764562794.359545,rsa_handshake,0.000236267|0.000035706,0.00,0.00,43700224,43700224,512
3378,1764562794.389763,rsa_handshake,0.000270860|0.000041206,0.00,0.00,43700224,43700224,512
3379,1764562794.4194841,rsa_handshake,0.000248840|0.000040445,0.00,0.00,43700224,43700224,512
3380,1764562794.46803,rsa_handshake,0.000247577|0.000037259,0.00,0.00,43700224,43700224,512
3381,1764562794.505919,rsa_handshake,0.000238811|0.000039894,0.00,0.00,43700224,43700224,512
3382,1764562794.547895,rsa_handshake,0.000286329|0.000046997,0.00,0.00,43700224,43700224,512
3383,1764562794.6005223,rsa_handshake,0.000245153|0.000036547,0.00,0.00,43700224,43700224,512
3384,1764562794.6240954,rsa_handshake,0.000245023|0.000037298,0.00,0.00,43700224,43700224,512
3385,1764562794.6478806,rsa_handshake,0.000238320|0.000041487,0.00,0.00,43700224,43700224,512
3386,1764562794.684662,rsa_handshake,0.000242518|0.000039193,0.00,0.00,43700224,43700224,512
3387,1764562794.7062507,rsa_handshake,0.000281780|0.000055813,0.00,0.00,43700224,43700224,512
3388,1764562794.7439063,rsa_handshake,0.000315643|0.000052978,0.00,0.00,43700224,43700224,512
3389,1764562794.766999,rsa_handshake,0.000254451|0.000038802,0.00,0.00,43700224,43700224,512
3390,1764562794.8991108,rsa_handshake,0.000238631|0.000036738,0.00,0.00,43700224,43700224,512
3391,1764562794.9433494,rsa_handshake,0.000233291|0.000034845,0.00,3189.10,43700224,43700224,512
3392,1764562794.961015,rsa_handshake,0.000224836|0.000033953,0.00,0.00,43700224,43700224,512
3393,1764562794.9732604,rsa_handshake,0.000469147|0.000039233,0.00,0.00,43700224,43700224,512
3394,1764562795.0175908,rsa_handshake,0.000230245|0.000034944,0.00,0.00,43700224,43700224,512
3395,1764562795.0341961,rsa_handshake,0.000232740|0.000034624,0.00,0.00,43700224,43700224,512
3396,1764562795.098458,rsa_handshake,0.000272714|0.000036318,0.00,0.00,43700224,43700224,512
3397,1764562795.1352398,rsa_handshake,0.000237169|0.000037589,0.00,0.00,43700224,43700224,512
3398,1764562795.203027,rsa_handshake,0.000244572|0.000036668,0.00,0.00,43700224,43700224,512
3399,1764562795.224362,rsa_handshake,0.000427379|0.000044743,0.00,0.00,43700224,43700224,512
3400,1764562795.300058,rsa_handshake,0.000236026|0.000035475,0.00,0.00,43700224,43700224,512
3401,1764562795.340823,rsa_handshake,0.000411931|0.000040155,0.00,0.00,43700224,43700224,512
3402,1764562795.3655822,rsa_handshake,0.000230786|0.000038000,0.00,0.00,43700224,43700224,512
3403,1764562795.3920712,rsa_handshake,0.000232439|0.000034594,0.00,0.00,43700224,43700224,512
3404,1764562795.421479,rsa_handshake,0.000226940|0.000036908,0.00,0.00,43700224,43700224,512
3405,1764562795.4379966,rsa_handshake,0.000250102|0.000041667,0.00,0.00,43700224,43700224,512
3406,1764562795.4833596,rsa_handshake,0.000223733|0.000034655,0.00,0.00,43700224,43700224,512
3407,1764562795.5657341,rsa_handshake,0.000237258|0.000037629,0.00,0.00,43700224,43700224,512
3408,1764562795.6047745,rsa_handshake,0.000231248|0.000037269,0.00,0.00,43700224,43700224,512
3409,1764562795.6258135,rsa_handshake,0.000257205|0.000041527,0.00,0.00,43700224,43700224,512
3410,1764562795.6761959,rsa_handshake,0.000231227|0.000036036,0.00,0.00,43700224,43700224,512
3411,1764562795.7036817,rsa_handshake,0.000229594|0.000036808,0.00,0.00,43700224,43700224,512
3412,1764562795.747083,rsa_handshake,0.000254480|0.000040645,0.00,0.00,43700224,43700224,512
3413,1764562795.7648008,rsa_handshake,0.000232970|0.000033341,0.00,0.00,43700224,43700224,512
3414,1764562795.782437,rsa_handshake,0.000217592|0.000032390,0.00,0.00,43700224,43700224,512
3415,1764562795.825275,rsa_handshake,0.000231067|0.000035656,0.00,0.00,43700224,43700224,512
3416,1764562795.8749123,rsa_handshake,0.000229704|0.000041116,0.00,0.00,43700224,43700224,512
3417,1764562795.9215121,rsa_handshake,0.000253007|0.000041517,0.00,0.00,43700224,43700224,512
3418,1764562795.946805,rsa_handshake,0.000264969|0.000040104,0.00,0.00,43700224,43700224,512
3419,1764562795.96032,rsa_handshake,0.000223794|0.000034564,0.00,0.00,43700224,43700224,512
3420,1764562796.0011625,rsa_handshake,0.000237388|0.000035736,0.00,0.00,43700224,43700224,512
3421,1764562796.0173655,rsa_handshake,0.000217512|0.000032931,0.00,0.00,43700224,43700224,512
3422,1764562796.066844,rsa_handshake,0.000233692|0.000036637,0.00,0.00,43700224,43700224,512
3423,1764562796.0829628,rsa_handshake,0.000256564|0.000038301,0.00,0.00,43700224,43700224,512
3424,1764562796.1088862,rsa_handshake,0.000241476|0.000037069,0.00,0.00,43700224,43700224,512
3425,1764562796.153251,rsa_handshake,0.000507527|0.000039133,0.00,0.00,43700224,43700224,512
3426,1764562796.2330992,rsa_handshake,0.000240604|0.000036327,0.00,0.00,43700224,43700224,512
3427,1764562796.3079567,rsa_handshake,0.000246736|0.000038121,0.00,0.00,43700224,43700224,512
3428,1764562796.330934,rsa_handshake,0.000246926|0.000045735,0.00,0.00,43700224,43700224,512
3429,1764562796.3580086,rsa_handshake,0.000238341|0.000034644,0.00,0.00,43700224,43700224,512
3430,1764562796.3829768,rsa_handshake,0.000288944|0.000042138,0.00,0.00,43700224,43700224,512
3431,1764562796.416426,rsa_handshake,0.000262825|0.000042528,0.00,0.00,43700224,43700224,512
3432,1764562796.431039,rsa_handshake,0.000275899|0.000047698,0.00,0.00,43700224,43700224,512
3433,1764562796.4603972,rsa_handshake,0.000232189|0.000035586,0.00,0.00,43700224,43700224,512
3434,1764562796.4930594,rsa_handshake,0.000233291|0.000034634,0.00,0.00,43700224,43700224,512
3435,1764562796.5329902,rsa_handshake,0.000231648|0.000034514,0.00,0.00,43700224,43700224,512
3436,1764562796.559184,rsa_handshake,0.000224835|0.000034173,0.00,0.00,43700224,43700224,512
3437,1764562796.6055357,rsa_handshake,0.000246696|0.000042629,0.00,0.00,43700224,43700224,512
3438,1764562796.6246467,rsa_handshake,0.000230596|0.000035736,0.00,0.00,43700224,43700224,512
3439,1764562796.666239,rsa_handshake,0.000253327|0.000037219,0.00,0.00,43700224,43700224,512
3440,1764562796.6831212,rsa_handshake,0.000276000|0.000048329,0.00,0.00,43700224,43700224,512
